Time_lapsed (hr:mm:ss) --> 00:00:02, Epoch: 1, Training loss: 7.1250267
Time_lapsed (hr:mm:ss) --> 01:13:15, Epoch: 240, Training loss: 3.062525
Time_lapsed (hr:mm:ss) --> 01:13:17, Epoch: 240, Training loss: 3.6067498
Time_lapsed (hr:mm:ss) --> 01:13:19, Epoch: 240, Training loss: 3.652801
Time_lapsed (hr:mm:ss) --> 01:13:21, Epoch: 240, Training loss: 3.4813416
Time_lapsed (hr:mm:ss) --> 01:13:23, Epoch: 240, Training loss: 3.144524
Time_lapsed (hr:mm:ss) --> 01:13:25, Epoch: 240, Training loss: 2.8992698
Time_lapsed (hr:mm:ss) --> 01:13:26, Epoch: 240, Training loss: 3.3677056
Time_lapsed (hr:mm:ss) --> 01:13:30, Epoch: 241, Training loss: 3.5808744
Time_lapsed (hr:mm:ss) --> 01:13:32, Epoch: 241, Training loss: 3.8223143
Time_lapsed (hr:mm:ss) --> 01:13:34, Epoch: 241, Training loss: 3.1802855
Time_lapsed (hr:mm:ss) --> 01:13:36, Epoch: 241, Training loss: 3.3512726
Time_lapsed (hr:mm:ss) --> 01:13:37, Epoch: 241, Training loss: 3.1414485
Time_lapsed (hr:mm:ss) --> 01:13:39, Epoch: 241, Training loss: 3.1158566
Time_lapsed (hr:mm:ss) --> 01:13:41, Epoch: 241, Training loss: 2.9416897
Time_lapsed (hr:mm:ss) --> 01:13:43, Epoch: 241, Training loss: 3.0255713
Time_lapsed (hr:mm:ss) --> 01:13:45, Epoch: 241, Training loss: 3.4269624
Time_lapsed (hr:mm:ss) --> 01:13:48, Epoch: 242, Training loss: 3.3316345
Time_lapsed (hr:mm:ss) --> 01:13:50, Epoch: 242, Training loss: 3.8807464
Time_lapsed (hr:mm:ss) --> 01:13:52, Epoch: 242, Training loss: 2.936194
Time_lapsed (hr:mm:ss) --> 01:13:54, Epoch: 242, Training loss: 3.7542996
Time_lapsed (hr:mm:ss) --> 01:13:56, Epoch: 242, Training loss: 3.7460308
Time_lapsed (hr:mm:ss) --> 01:13:58, Epoch: 242, Training loss: 3.037177
Time_lapsed (hr:mm:ss) --> 01:13:59, Epoch: 242, Training loss: 3.0092533
Time_lapsed (hr:mm:ss) --> 01:14:01, Epoch: 242, Training loss: 3.2064028
Time_lapsed (hr:mm:ss) --> 01:14:03, Epoch: 242, Training loss: 3.2575366
Time_lapsed (hr:mm:ss) --> 01:14:07, Epoch: 243, Training loss: 3.3993886
Time_lapsed (hr:mm:ss) --> 01:14:09, Epoch: 243, Training loss: 3.415549
Time_lapsed (hr:mm:ss) --> 01:14:10, Epoch: 243, Training loss: 2.9247708
Time_lapsed (hr:mm:ss) --> 01:14:12, Epoch: 243, Training loss: 3.2804728
Time_lapsed (hr:mm:ss) --> 01:14:14, Epoch: 243, Training loss: 3.452623
Time_lapsed (hr:mm:ss) --> 01:14:16, Epoch: 243, Training loss: 3.2349994
Time_lapsed (hr:mm:ss) --> 01:14:18, Epoch: 243, Training loss: 2.6714883
Time_lapsed (hr:mm:ss) --> 01:14:20, Epoch: 243, Training loss: 3.5094655
Time_lapsed (hr:mm:ss) --> 01:14:21, Epoch: 243, Training loss: 3.6131375
Time_lapsed (hr:mm:ss) --> 01:14:25, Epoch: 244, Training loss: 3.0677862
Time_lapsed (hr:mm:ss) --> 01:14:27, Epoch: 244, Training loss: 2.894381
Time_lapsed (hr:mm:ss) --> 01:14:29, Epoch: 244, Training loss: 3.0112424
Time_lapsed (hr:mm:ss) --> 01:14:31, Epoch: 244, Training loss: 3.3393903
Time_lapsed (hr:mm:ss) --> 01:14:32, Epoch: 244, Training loss: 3.3754075
Time_lapsed (hr:mm:ss) --> 01:14:34, Epoch: 244, Training loss: 3.4911366
Time_lapsed (hr:mm:ss) --> 01:14:36, Epoch: 244, Training loss: 2.8808637
Time_lapsed (hr:mm:ss) --> 01:14:38, Epoch: 244, Training loss: 3.1069994
Time_lapsed (hr:mm:ss) --> 01:14:40, Epoch: 244, Training loss: 3.70428
Time_lapsed (hr:mm:ss) --> 01:14:43, Epoch: 245, Training loss: 3.0084095
Time_lapsed (hr:mm:ss) --> 01:14:45, Epoch: 245, Training loss: 3.8340447
Time_lapsed (hr:mm:ss) --> 01:14:47, Epoch: 245, Training loss: 3.028493
Time_lapsed (hr:mm:ss) --> 01:14:49, Epoch: 245, Training loss: 3.4293334
Time_lapsed (hr:mm:ss) --> 01:14:51, Epoch: 245, Training loss: 3.4055367
Time_lapsed (hr:mm:ss) --> 01:14:53, Epoch: 245, Training loss: 3.1849227
Time_lapsed (hr:mm:ss) --> 01:14:55, Epoch: 245, Training loss: 3.1613593
Time_lapsed (hr:mm:ss) --> 01:14:56, Epoch: 245, Training loss: 3.356392
Time_lapsed (hr:mm:ss) --> 01:14:58, Epoch: 245, Training loss: 3.7627497
Time_lapsed (hr:mm:ss) --> 01:15:02, Epoch: 246, Training loss: 3.2764375
Time_lapsed (hr:mm:ss) --> 01:15:04, Epoch: 246, Training loss: 3.626553
Time_lapsed (hr:mm:ss) --> 01:15:06, Epoch: 246, Training loss: 2.5332417
Time_lapsed (hr:mm:ss) --> 01:15:07, Epoch: 246, Training loss: 3.768188
Time_lapsed (hr:mm:ss) --> 01:15:09, Epoch: 246, Training loss: 3.4334202
Time_lapsed (hr:mm:ss) --> 01:15:11, Epoch: 246, Training loss: 3.385411
Time_lapsed (hr:mm:ss) --> 01:15:13, Epoch: 246, Training loss: 2.5819905
Time_lapsed (hr:mm:ss) --> 01:15:15, Epoch: 246, Training loss: 3.5561762
Time_lapsed (hr:mm:ss) --> 01:15:17, Epoch: 246, Training loss: 3.244757
Time_lapsed (hr:mm:ss) --> 01:15:20, Epoch: 247, Training loss: 2.8939137
Time_lapsed (hr:mm:ss) --> 01:15:22, Epoch: 247, Training loss: 4.0945716
Time_lapsed (hr:mm:ss) --> 01:15:24, Epoch: 247, Training loss: 2.8065038
Time_lapsed (hr:mm:ss) --> 01:15:26, Epoch: 247, Training loss: 3.2334807
Time_lapsed (hr:mm:ss) --> 01:15:28, Epoch: 247, Training loss: 3.2540805
Time_lapsed (hr:mm:ss) --> 01:15:30, Epoch: 247, Training loss: 3.0197523
Time_lapsed (hr:mm:ss) --> 01:15:31, Epoch: 247, Training loss: 2.8358552
Time_lapsed (hr:mm:ss) --> 01:15:33, Epoch: 247, Training loss: 3.1092124
Time_lapsed (hr:mm:ss) --> 01:15:35, Epoch: 247, Training loss: 3.8630795
Time_lapsed (hr:mm:ss) --> 01:15:39, Epoch: 248, Training loss: 3.6511314
Time_lapsed (hr:mm:ss) --> 01:15:41, Epoch: 248, Training loss: 3.7199924
Time_lapsed (hr:mm:ss) --> 01:15:43, Epoch: 248, Training loss: 3.2508879
Time_lapsed (hr:mm:ss) --> 01:15:44, Epoch: 248, Training loss: 3.370842
Time_lapsed (hr:mm:ss) --> 01:15:46, Epoch: 248, Training loss: 3.5883965
Time_lapsed (hr:mm:ss) --> 01:15:48, Epoch: 248, Training loss: 2.9724746
Time_lapsed (hr:mm:ss) --> 01:15:50, Epoch: 248, Training loss: 3.0795586
Time_lapsed (hr:mm:ss) --> 01:15:52, Epoch: 248, Training loss: 3.2829552
Time_lapsed (hr:mm:ss) --> 01:15:54, Epoch: 248, Training loss: 3.797947
Time_lapsed (hr:mm:ss) --> 01:15:57, Epoch: 249, Training loss: 3.1279209
Time_lapsed (hr:mm:ss) --> 01:15:59, Epoch: 249, Training loss: 4.1892495
Time_lapsed (hr:mm:ss) --> 01:16:01, Epoch: 249, Training loss: 3.26104
Time_lapsed (hr:mm:ss) --> 01:16:03, Epoch: 249, Training loss: 2.9779868
Time_lapsed (hr:mm:ss) --> 01:16:05, Epoch: 249, Training loss: 2.8979564
Time_lapsed (hr:mm:ss) --> 01:16:06, Epoch: 249, Training loss: 2.8015385
Time_lapsed (hr:mm:ss) --> 01:16:08, Epoch: 249, Training loss: 2.7841756
Time_lapsed (hr:mm:ss) --> 01:16:10, Epoch: 249, Training loss: 3.1250405
Time_lapsed (hr:mm:ss) --> 01:16:12, Epoch: 249, Training loss: 3.320662
Time_lapsed (hr:mm:ss) --> 01:16:16, Epoch: 250, Training loss: 3.3124678
Time_lapsed (hr:mm:ss) --> 01:16:18, Epoch: 250, Training loss: 3.1127982
Time_lapsed (hr:mm:ss) --> 01:16:19, Epoch: 250, Training loss: 2.9551642
Time_lapsed (hr:mm:ss) --> 01:16:21, Epoch: 250, Training loss: 3.1284368
Time_lapsed (hr:mm:ss) --> 01:16:23, Epoch: 250, Training loss: 3.5298123
Time_lapsed (hr:mm:ss) --> 01:16:25, Epoch: 250, Training loss: 3.0593703
Time_lapsed (hr:mm:ss) --> 01:16:27, Epoch: 250, Training loss: 2.9619648
Time_lapsed (hr:mm:ss) --> 01:16:29, Epoch: 250, Training loss: 3.4906173
Time_lapsed (hr:mm:ss) --> 01:16:30, Epoch: 250, Training loss: 3.7136664
Time_lapsed (hr:mm:ss) --> 01:16:34, Epoch: 251, Training loss: 3.4289365
Time_lapsed (hr:mm:ss) --> 01:16:36, Epoch: 251, Training loss: 4.259675
Time_lapsed (hr:mm:ss) --> 01:16:38, Epoch: 251, Training loss: 3.142453
Time_lapsed (hr:mm:ss) --> 01:16:40, Epoch: 251, Training loss: 3.6000485
Time_lapsed (hr:mm:ss) --> 01:16:42, Epoch: 251, Training loss: 3.0708642
Time_lapsed (hr:mm:ss) --> 01:16:43, Epoch: 251, Training loss: 2.9888797
Time_lapsed (hr:mm:ss) --> 01:16:45, Epoch: 251, Training loss: 3.1123753
Time_lapsed (hr:mm:ss) --> 01:16:47, Epoch: 251, Training loss: 3.4007483
Time_lapsed (hr:mm:ss) --> 01:16:49, Epoch: 251, Training loss: 2.9128146
Time_lapsed (hr:mm:ss) --> 01:16:53, Epoch: 252, Training loss: 3.2490122
Time_lapsed (hr:mm:ss) --> 01:16:54, Epoch: 252, Training loss: 3.4065816
Time_lapsed (hr:mm:ss) --> 01:16:56, Epoch: 252, Training loss: 3.0891328
Time_lapsed (hr:mm:ss) --> 01:16:58, Epoch: 252, Training loss: 2.8473525
Time_lapsed (hr:mm:ss) --> 01:17:00, Epoch: 252, Training loss: 3.4965754
Time_lapsed (hr:mm:ss) --> 01:17:02, Epoch: 252, Training loss: 3.2573874
Time_lapsed (hr:mm:ss) --> 01:17:04, Epoch: 252, Training loss: 2.9906263
Time_lapsed (hr:mm:ss) --> 01:17:05, Epoch: 252, Training loss: 3.2021039
Time_lapsed (hr:mm:ss) --> 01:17:07, Epoch: 252, Training loss: 3.343974
Time_lapsed (hr:mm:ss) --> 01:17:11, Epoch: 253, Training loss: 3.2885625
Time_lapsed (hr:mm:ss) --> 01:17:13, Epoch: 253, Training loss: 4.0576973
Time_lapsed (hr:mm:ss) --> 01:17:15, Epoch: 253, Training loss: 3.1445327
Time_lapsed (hr:mm:ss) --> 01:17:17, Epoch: 253, Training loss: 3.653594
Time_lapsed (hr:mm:ss) --> 01:17:18, Epoch: 253, Training loss: 2.888771
Time_lapsed (hr:mm:ss) --> 01:17:20, Epoch: 253, Training loss: 2.9350147
Time_lapsed (hr:mm:ss) --> 01:17:22, Epoch: 253, Training loss: 3.1034613
Time_lapsed (hr:mm:ss) --> 01:17:24, Epoch: 253, Training loss: 3.076357
Time_lapsed (hr:mm:ss) --> 01:17:26, Epoch: 253, Training loss: 3.0237603
Time_lapsed (hr:mm:ss) --> 01:17:29, Epoch: 254, Training loss: 3.0917957
Time_lapsed (hr:mm:ss) --> 01:17:31, Epoch: 254, Training loss: 3.8042066
Time_lapsed (hr:mm:ss) --> 01:17:33, Epoch: 254, Training loss: 3.0544715
Time_lapsed (hr:mm:ss) --> 01:17:35, Epoch: 254, Training loss: 4.2178283
Time_lapsed (hr:mm:ss) --> 01:17:37, Epoch: 254, Training loss: 3.375891
Time_lapsed (hr:mm:ss) --> 01:17:39, Epoch: 254, Training loss: 2.827804
Time_lapsed (hr:mm:ss) --> 01:17:40, Epoch: 254, Training loss: 2.924883
Time_lapsed (hr:mm:ss) --> 01:17:42, Epoch: 254, Training loss: 3.248401
Time_lapsed (hr:mm:ss) --> 01:17:44, Epoch: 254, Training loss: 3.2566211
Time_lapsed (hr:mm:ss) --> 01:17:48, Epoch: 255, Training loss: 3.3288932
Time_lapsed (hr:mm:ss) --> 01:17:50, Epoch: 255, Training loss: 3.3823514
Time_lapsed (hr:mm:ss) --> 01:17:51, Epoch: 255, Training loss: 3.1636107
Time_lapsed (hr:mm:ss) --> 01:17:53, Epoch: 255, Training loss: 3.4903502
Time_lapsed (hr:mm:ss) --> 01:17:55, Epoch: 255, Training loss: 3.1873026
Time_lapsed (hr:mm:ss) --> 01:17:57, Epoch: 255, Training loss: 3.3486276
Time_lapsed (hr:mm:ss) --> 01:17:59, Epoch: 255, Training loss: 2.9855814
Time_lapsed (hr:mm:ss) --> 01:18:01, Epoch: 255, Training loss: 3.2106533
Time_lapsed (hr:mm:ss) --> 01:18:02, Epoch: 255, Training loss: 3.2249439
Time_lapsed (hr:mm:ss) --> 01:18:06, Epoch: 256, Training loss: 2.9896584
Time_lapsed (hr:mm:ss) --> 01:18:08, Epoch: 256, Training loss: 3.6341298
Time_lapsed (hr:mm:ss) --> 01:18:10, Epoch: 256, Training loss: 3.264658
Time_lapsed (hr:mm:ss) --> 01:18:12, Epoch: 256, Training loss: 2.959953
Time_lapsed (hr:mm:ss) --> 01:18:14, Epoch: 256, Training loss: 3.079075
Time_lapsed (hr:mm:ss) --> 01:18:15, Epoch: 256, Training loss: 3.518171
Time_lapsed (hr:mm:ss) --> 01:18:17, Epoch: 256, Training loss: 2.8480961
Time_lapsed (hr:mm:ss) --> 01:18:19, Epoch: 256, Training loss: 3.2791138
Time_lapsed (hr:mm:ss) --> 01:18:21, Epoch: 256, Training loss: 4.1190276
Time_lapsed (hr:mm:ss) --> 01:18:25, Epoch: 257, Training loss: 3.7275333
Time_lapsed (hr:mm:ss) --> 01:18:26, Epoch: 257, Training loss: 3.1995804
Time_lapsed (hr:mm:ss) --> 01:18:28, Epoch: 257, Training loss: 2.807461
Time_lapsed (hr:mm:ss) --> 01:18:30, Epoch: 257, Training loss: 3.523106
Time_lapsed (hr:mm:ss) --> 01:18:32, Epoch: 257, Training loss: 3.1700954
Time_lapsed (hr:mm:ss) --> 01:18:34, Epoch: 257, Training loss: 3.6081681
Time_lapsed (hr:mm:ss) --> 01:18:36, Epoch: 257, Training loss: 2.8066993
Time_lapsed (hr:mm:ss) --> 01:18:38, Epoch: 257, Training loss: 3.2932537
Time_lapsed (hr:mm:ss) --> 01:18:39, Epoch: 257, Training loss: 3.150332
Time_lapsed (hr:mm:ss) --> 01:18:43, Epoch: 258, Training loss: 3.0707529
Time_lapsed (hr:mm:ss) --> 01:18:45, Epoch: 258, Training loss: 4.0163407
Time_lapsed (hr:mm:ss) --> 01:18:47, Epoch: 258, Training loss: 2.7904894
Time_lapsed (hr:mm:ss) --> 01:18:49, Epoch: 258, Training loss: 3.211225
Time_lapsed (hr:mm:ss) --> 01:18:50, Epoch: 258, Training loss: 2.8388975
Time_lapsed (hr:mm:ss) --> 01:18:52, Epoch: 258, Training loss: 3.2050188
Time_lapsed (hr:mm:ss) --> 01:18:54, Epoch: 258, Training loss: 2.7229686
Time_lapsed (hr:mm:ss) --> 01:18:56, Epoch: 258, Training loss: 2.9726715
Time_lapsed (hr:mm:ss) --> 01:18:58, Epoch: 258, Training loss: 3.4615612
Time_lapsed (hr:mm:ss) --> 01:19:02, Epoch: 259, Training loss: 3.389482
Time_lapsed (hr:mm:ss) --> 01:19:03, Epoch: 259, Training loss: 3.9683628
Time_lapsed (hr:mm:ss) --> 01:19:05, Epoch: 259, Training loss: 2.741312
Time_lapsed (hr:mm:ss) --> 01:19:07, Epoch: 259, Training loss: 3.5291598
Time_lapsed (hr:mm:ss) --> 01:19:09, Epoch: 259, Training loss: 3.5777192
Time_lapsed (hr:mm:ss) --> 01:19:11, Epoch: 259, Training loss: 3.191433
Time_lapsed (hr:mm:ss) --> 01:19:13, Epoch: 259, Training loss: 2.8146734
Time_lapsed (hr:mm:ss) --> 01:19:14, Epoch: 259, Training loss: 3.5106144
Time_lapsed (hr:mm:ss) --> 01:19:16, Epoch: 259, Training loss: 3.2570136
Time_lapsed (hr:mm:ss) --> 01:19:20, Epoch: 260, Training loss: 3.4092522
Time_lapsed (hr:mm:ss) --> 01:19:22, Epoch: 260, Training loss: 4.5386844
Time_lapsed (hr:mm:ss) --> 01:19:24, Epoch: 260, Training loss: 2.800587
Time_lapsed (hr:mm:ss) --> 01:19:25, Epoch: 260, Training loss: 3.415747
Time_lapsed (hr:mm:ss) --> 01:19:27, Epoch: 260, Training loss: 3.3381486
Time_lapsed (hr:mm:ss) --> 01:19:29, Epoch: 260, Training loss: 3.2296653
Time_lapsed (hr:mm:ss) --> 01:19:31, Epoch: 260, Training loss: 3.1622095
Time_lapsed (hr:mm:ss) --> 01:19:33, Epoch: 260, Training loss: 3.2677376
Time_lapsed (hr:mm:ss) --> 01:19:35, Epoch: 260, Training loss: 3.29999
Time_lapsed (hr:mm:ss) --> 01:19:38, Epoch: 261, Training loss: 3.1321175
Time_lapsed (hr:mm:ss) --> 01:19:40, Epoch: 261, Training loss: 4.0094366
Time_lapsed (hr:mm:ss) --> 01:19:42, Epoch: 261, Training loss: 2.9523218
Time_lapsed (hr:mm:ss) --> 01:19:44, Epoch: 261, Training loss: 3.1967826
Time_lapsed (hr:mm:ss) --> 01:19:46, Epoch: 261, Training loss: 3.4256315
Time_lapsed (hr:mm:ss) --> 01:19:47, Epoch: 261, Training loss: 3.5191338
Time_lapsed (hr:mm:ss) --> 01:19:49, Epoch: 261, Training loss: 3.2261074
Time_lapsed (hr:mm:ss) --> 01:19:51, Epoch: 261, Training loss: 3.3096316
Time_lapsed (hr:mm:ss) --> 01:19:53, Epoch: 261, Training loss: 3.0885415
Time_lapsed (hr:mm:ss) --> 01:19:57, Epoch: 262, Training loss: 3.4696689
Time_lapsed (hr:mm:ss) --> 01:19:59, Epoch: 262, Training loss: 3.3498912
Time_lapsed (hr:mm:ss) --> 01:20:00, Epoch: 262, Training loss: 2.9758544
Time_lapsed (hr:mm:ss) --> 01:20:02, Epoch: 262, Training loss: 3.1345942
Time_lapsed (hr:mm:ss) --> 01:20:04, Epoch: 262, Training loss: 3.4193707
Time_lapsed (hr:mm:ss) --> 01:20:06, Epoch: 262, Training loss: 3.0493503
Time_lapsed (hr:mm:ss) --> 01:20:08, Epoch: 262, Training loss: 2.9708838
Time_lapsed (hr:mm:ss) --> 01:20:10, Epoch: 262, Training loss: 2.8711843
Time_lapsed (hr:mm:ss) --> 01:20:11, Epoch: 262, Training loss: 3.0739856
Time_lapsed (hr:mm:ss) --> 01:20:15, Epoch: 263, Training loss: 2.9986732
Time_lapsed (hr:mm:ss) --> 01:20:17, Epoch: 263, Training loss: 4.3558445
Time_lapsed (hr:mm:ss) --> 01:20:19, Epoch: 263, Training loss: 2.6623526
Time_lapsed (hr:mm:ss) --> 01:20:21, Epoch: 263, Training loss: 3.7874675
Time_lapsed (hr:mm:ss) --> 01:20:22, Epoch: 263, Training loss: 3.5906606
Time_lapsed (hr:mm:ss) --> 01:20:24, Epoch: 263, Training loss: 3.3421364
Time_lapsed (hr:mm:ss) --> 01:20:26, Epoch: 263, Training loss: 2.9074063
Time_lapsed (hr:mm:ss) --> 01:20:28, Epoch: 263, Training loss: 3.3370008
Time_lapsed (hr:mm:ss) --> 01:20:30, Epoch: 263, Training loss: 3.5744438
Time_lapsed (hr:mm:ss) --> 01:20:33, Epoch: 264, Training loss: 3.4095457
Time_lapsed (hr:mm:ss) --> 01:20:35, Epoch: 264, Training loss: 3.8439124
Time_lapsed (hr:mm:ss) --> 01:20:37, Epoch: 264, Training loss: 3.087214
Time_lapsed (hr:mm:ss) --> 01:20:39, Epoch: 264, Training loss: 3.417049
Time_lapsed (hr:mm:ss) --> 01:20:41, Epoch: 264, Training loss: 3.4079933
Time_lapsed (hr:mm:ss) --> 01:20:43, Epoch: 264, Training loss: 3.2114203
Time_lapsed (hr:mm:ss) --> 01:20:44, Epoch: 264, Training loss: 2.7976801
Time_lapsed (hr:mm:ss) --> 01:20:46, Epoch: 264, Training loss: 3.488624
Time_lapsed (hr:mm:ss) --> 01:20:48, Epoch: 264, Training loss: 3.035375
Time_lapsed (hr:mm:ss) --> 01:20:52, Epoch: 265, Training loss: 3.2410944
Time_lapsed (hr:mm:ss) --> 01:20:54, Epoch: 265, Training loss: 3.5353804
Time_lapsed (hr:mm:ss) --> 01:20:56, Epoch: 265, Training loss: 3.1486857
Time_lapsed (hr:mm:ss) --> 01:20:57, Epoch: 265, Training loss: 3.587071
Time_lapsed (hr:mm:ss) --> 01:20:59, Epoch: 265, Training loss: 3.0630875
Time_lapsed (hr:mm:ss) --> 01:21:01, Epoch: 265, Training loss: 3.1602833
Time_lapsed (hr:mm:ss) --> 01:21:03, Epoch: 265, Training loss: 3.0731938
Time_lapsed (hr:mm:ss) --> 01:21:05, Epoch: 265, Training loss: 3.2228866
Time_lapsed (hr:mm:ss) --> 01:21:07, Epoch: 265, Training loss: 3.8083417
Time_lapsed (hr:mm:ss) --> 01:21:10, Epoch: 266, Training loss: 2.8753543
Time_lapsed (hr:mm:ss) --> 01:21:12, Epoch: 266, Training loss: 3.2686782
Time_lapsed (hr:mm:ss) --> 01:21:14, Epoch: 266, Training loss: 2.7616875
Time_lapsed (hr:mm:ss) --> 01:21:16, Epoch: 266, Training loss: 3.1654148
Time_lapsed (hr:mm:ss) --> 01:21:18, Epoch: 266, Training loss: 3.2698503
Time_lapsed (hr:mm:ss) --> 01:21:20, Epoch: 266, Training loss: 3.3706627
Time_lapsed (hr:mm:ss) --> 01:21:21, Epoch: 266, Training loss: 3.1060991
Time_lapsed (hr:mm:ss) --> 01:21:23, Epoch: 266, Training loss: 3.369903
Time_lapsed (hr:mm:ss) --> 01:21:25, Epoch: 266, Training loss: 3.1615748
Time_lapsed (hr:mm:ss) --> 01:21:29, Epoch: 267, Training loss: 3.149663
Time_lapsed (hr:mm:ss) --> 01:21:31, Epoch: 267, Training loss: 3.8515987
Time_lapsed (hr:mm:ss) --> 01:21:32, Epoch: 267, Training loss: 3.0681784
Time_lapsed (hr:mm:ss) --> 01:21:34, Epoch: 267, Training loss: 2.9197717
Time_lapsed (hr:mm:ss) --> 01:21:36, Epoch: 267, Training loss: 3.661096
Time_lapsed (hr:mm:ss) --> 01:21:38, Epoch: 267, Training loss: 3.1146822
Time_lapsed (hr:mm:ss) --> 01:21:40, Epoch: 267, Training loss: 2.7989175
Time_lapsed (hr:mm:ss) --> 01:21:42, Epoch: 267, Training loss: 3.3841903
Time_lapsed (hr:mm:ss) --> 01:21:44, Epoch: 267, Training loss: 3.0770593
Time_lapsed (hr:mm:ss) --> 01:21:47, Epoch: 268, Training loss: 3.4512353
Time_lapsed (hr:mm:ss) --> 01:21:49, Epoch: 268, Training loss: 3.5689611
Time_lapsed (hr:mm:ss) --> 01:21:51, Epoch: 268, Training loss: 2.7667756
Time_lapsed (hr:mm:ss) --> 01:21:53, Epoch: 268, Training loss: 3.2576628
Time_lapsed (hr:mm:ss) --> 01:21:55, Epoch: 268, Training loss: 3.1818082
Time_lapsed (hr:mm:ss) --> 01:21:56, Epoch: 268, Training loss: 3.192201
Time_lapsed (hr:mm:ss) --> 01:21:58, Epoch: 268, Training loss: 3.1438131
Time_lapsed (hr:mm:ss) --> 01:22:00, Epoch: 268, Training loss: 3.4397721
Time_lapsed (hr:mm:ss) --> 01:22:02, Epoch: 268, Training loss: 3.595266
Time_lapsed (hr:mm:ss) --> 01:22:06, Epoch: 269, Training loss: 3.086946
Time_lapsed (hr:mm:ss) --> 01:22:07, Epoch: 269, Training loss: 3.5064497
Time_lapsed (hr:mm:ss) --> 01:22:09, Epoch: 269, Training loss: 2.8832312
Time_lapsed (hr:mm:ss) --> 01:22:11, Epoch: 269, Training loss: 3.3333044
Time_lapsed (hr:mm:ss) --> 01:22:13, Epoch: 269, Training loss: 3.2105968
Time_lapsed (hr:mm:ss) --> 01:22:15, Epoch: 269, Training loss: 2.9524565
Time_lapsed (hr:mm:ss) --> 01:22:17, Epoch: 269, Training loss: 3.1691022
Time_lapsed (hr:mm:ss) --> 01:22:19, Epoch: 269, Training loss: 3.505394
Time_lapsed (hr:mm:ss) --> 01:22:20, Epoch: 269, Training loss: 3.268071
Time_lapsed (hr:mm:ss) --> 01:22:24, Epoch: 270, Training loss: 3.2607422
Time_lapsed (hr:mm:ss) --> 01:22:26, Epoch: 270, Training loss: 3.5945363
Time_lapsed (hr:mm:ss) --> 01:22:28, Epoch: 270, Training loss: 2.7788672
Time_lapsed (hr:mm:ss) --> 01:22:30, Epoch: 270, Training loss: 3.333388
Time_lapsed (hr:mm:ss) --> 01:22:31, Epoch: 270, Training loss: 3.5385935
Time_lapsed (hr:mm:ss) --> 01:22:33, Epoch: 270, Training loss: 3.4386263
Time_lapsed (hr:mm:ss) --> 01:22:35, Epoch: 270, Training loss: 2.9328604
Time_lapsed (hr:mm:ss) --> 01:22:37, Epoch: 270, Training loss: 3.8611915
Time_lapsed (hr:mm:ss) --> 01:22:39, Epoch: 270, Training loss: 3.1575556
Time_lapsed (hr:mm:ss) --> 01:22:43, Epoch: 271, Training loss: 3.14531
Time_lapsed (hr:mm:ss) --> 01:22:44, Epoch: 271, Training loss: 4.3334923
Time_lapsed (hr:mm:ss) --> 01:22:46, Epoch: 271, Training loss: 2.9775772
Time_lapsed (hr:mm:ss) --> 01:22:48, Epoch: 271, Training loss: 3.8041162
Time_lapsed (hr:mm:ss) --> 01:22:50, Epoch: 271, Training loss: 3.2980149
Time_lapsed (hr:mm:ss) --> 01:22:52, Epoch: 271, Training loss: 3.5343764
Time_lapsed (hr:mm:ss) --> 01:22:54, Epoch: 271, Training loss: 2.8910716
Time_lapsed (hr:mm:ss) --> 01:22:55, Epoch: 271, Training loss: 3.5060873
Time_lapsed (hr:mm:ss) --> 01:22:57, Epoch: 271, Training loss: 3.1047788
Time_lapsed (hr:mm:ss) --> 01:23:01, Epoch: 272, Training loss: 3.4470072
Time_lapsed (hr:mm:ss) --> 01:23:03, Epoch: 272, Training loss: 3.7895267
Time_lapsed (hr:mm:ss) --> 01:23:05, Epoch: 272, Training loss: 3.0503323
Time_lapsed (hr:mm:ss) --> 01:23:06, Epoch: 272, Training loss: 3.1079752
Time_lapsed (hr:mm:ss) --> 01:23:08, Epoch: 272, Training loss: 3.219245
Time_lapsed (hr:mm:ss) --> 01:23:10, Epoch: 272, Training loss: 3.2197146
Time_lapsed (hr:mm:ss) --> 01:23:12, Epoch: 272, Training loss: 2.9330893
Time_lapsed (hr:mm:ss) --> 01:23:14, Epoch: 272, Training loss: 3.122315
Time_lapsed (hr:mm:ss) --> 01:23:16, Epoch: 272, Training loss: 3.5224166
Time_lapsed (hr:mm:ss) --> 01:23:20, Epoch: 273, Training loss: 3.143609
Time_lapsed (hr:mm:ss) --> 01:23:21, Epoch: 273, Training loss: 3.7887697
Time_lapsed (hr:mm:ss) --> 01:23:23, Epoch: 273, Training loss: 3.0393858
Time_lapsed (hr:mm:ss) --> 01:23:25, Epoch: 273, Training loss: 3.4879332
Time_lapsed (hr:mm:ss) --> 01:23:27, Epoch: 273, Training loss: 2.9675217
Time_lapsed (hr:mm:ss) --> 01:23:29, Epoch: 273, Training loss: 3.1184635
Time_lapsed (hr:mm:ss) --> 01:23:31, Epoch: 273, Training loss: 2.7841244
Time_lapsed (hr:mm:ss) --> 01:23:32, Epoch: 273, Training loss: 3.3214476
Time_lapsed (hr:mm:ss) --> 01:23:34, Epoch: 273, Training loss: 3.8737235
